bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
signals	BenchmarkWazeroExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	ns/op	1640	1646	0.3658536585365857	0.9696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	calls/batch	1216	1215	-0.0822368421052655	0.7316017316017316	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	B/op	9728	9720	-0.0822368421052655	0.7316017316017316	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	allocs/op	1216	1215	-0.0822368421052655	0.7316017316017316	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	ns/op	3267.5	3262	-0.16832440703902218	0.5627705627705628	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	calls/batch	610.5	611.5	0.16380016380015405	0.696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	B/op	4884	4892	0.16380016380015405	0.696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	allocs/op	610.5	611.5	0.16380016380015405	0.696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	ns/op	1648	1638.5	-0.5764563106796072	0.21645021645021645	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	calls/batch	1218	1220.5	0.20525451559934016	0.5822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	B/op	9744	9764	0.20525451559934016	0.5822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	allocs/op	1218	1220.5	0.20525451559934016	0.5822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	ns/op	3286	3306	0.6086427267194106	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	calls/batch	595.5	610.5	2.5188916876574208	0.4134199134199134	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	B/op	4764	4884	2.5188916876574208	0.4134199134199134	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	allocs/op	595.5	610.5	2.5188916876574208	0.4134199134199134	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	ns/op	2163	2213	2.3116042533518177	0.19480519480519481	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	calls/batch	902	909.5	0.8314855875831473	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	B/op	7216	7276	0.8314855875831473	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	allocs/op	902	909.5	0.8314855875831473	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shl	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	ns/op	2193.5	2186	-0.3419193070435367	0.9696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	calls/batch	919.5	924	0.4893964110929794	0.512987012987013	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	B/op	7356	7392	0.4893964110929794	0.512987012987013	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	allocs/op	919.5	924	0.4893964110929794	0.512987012987013	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	ns/op	2203.5	2198	-0.24960290447015865	0.974025974025974	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	calls/batch	926	922.5	-0.37796976241900593	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	B/op	7408	7380	-0.37796976241900593	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	allocs/op	926	922.5	-0.37796976241900593	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	ns/op	1641	1647	0.3656307129798808	0.48268398268398266	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	calls/batch	1220	1208	-0.983606557377048	0.3333333333333333	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	B/op	9760	9664	-0.983606557377048	0.3333333333333333	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	allocs/op	1220	1208	-0.983606557377048	0.3333333333333333	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.add	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	ns/op	1638	1638.5	0.030525030525030417	0.8528138528138528	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	calls/batch	1227	1220	-0.5704971475142595	0.5021645021645021	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	B/op	9816	9760	-0.5704971475142595	0.5021645021645021	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	allocs/op	1227	1220	-0.5704971475142595	0.5021645021645021	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.sub	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	ns/op	4878	4882.5	0.09225092250921829	0.6991341991341992	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	calls/batch	409	407.5	-0.3667481662591676	0.7294372294372294	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	B/op	3272	3260	-0.3667481662591676	0.7294372294372294	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	allocs/op	409	407.5	-0.3667481662591676	0.7294372294372294	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.mul	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	ns/op	1677	1639.5	-2.2361359570661876	0.3658008658008658	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	calls/batch	1156.5	1231.5	6.485084306095978	0.015151515151515152	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	B/op	9252	9852	6.485084306095978	0.015151515151515152	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	allocs/op	1156.5	1231.5	6.485084306095978	0.015151515151515152	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	ns/op	1639	1658.5	1.189749847467958	0.22510822510822512	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	calls/batch	1217	1216.5	-0.041084634346755244	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	B/op	9736	9732	-0.041084634346755244	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	allocs/op	1217	1216.5	-0.041084634346755244	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.min_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	ns/op	1640	1637.5	-0.1524390243902385	0.6298701298701299	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	calls/batch	1221.5	1220	-0.12279983626688473	0.6861471861471862	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	B/op	9772	9760	-0.12279983626688473	0.6861471861471862	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	allocs/op	1221.5	1220	-0.12279983626688473	0.6861471861471862	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	ns/op	1633.5	1635.5	0.12243648607284108	0.6277056277056277	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	calls/batch	1220.5	1228.5	0.6554690700532495	0.19480519480519481	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	B/op	9764	9828	0.6554690700532495	0.19480519480519481	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	allocs/op	1220.5	1228.5	0.6554690700532495	0.19480519480519481	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.max_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	ns/op	4877	4917.5	0.830428542136552	0.6991341991341992	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	calls/batch	412	412.5	0.12135922330096527	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	B/op	3296	3300	0.12135922330096527	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	allocs/op	412	412.5	0.12135922330096527	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.dot	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	ns/op	8159	8127.5	-0.3860767250888575	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	calls/batch	244.5	244.5	0	0.7878787878787878	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	B/op	1956	1956	0	0.7878787878787878	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	allocs/op	244.5	244.5	0	0.7878787878787878	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	ns/op	11373	11345.5	-0.2418007561769131	0.025974025974025976	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	calls/batch	177	177	0	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	B/op	1416	1416	0	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	allocs/op	177	177	0	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	ns/op	8169.5	8167.5	-0.02448130240528812	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	calls/batch	244.5	245	0.2044989775051187	0.5367965367965368	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	B/op	1956	1960	0.2044989775051187	0.5367965367965368	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	allocs/op	244.5	245	0.2044989775051187	0.5367965367965368	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	ns/op	11384	11434	0.4392129304286785	0.7878787878787878	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	calls/batch	175	175.5	0.28571428571428914	0.7683982683982684	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	B/op	1400	1404	0.28571428571428914	0.7683982683982684	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	allocs/op	175	175.5	0.28571428571428914	0.7683982683982684	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	ns/op	1642	1637.5	-0.27405602923263883	0.46320346320346323	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	calls/batch	1228	1223	-0.4071661237785018	0.9112554112554112	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	B/op	9824	9784	-0.4071661237785018	0.9112554112554112	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	allocs/op	1228	1223	-0.4071661237785018	0.9112554112554112	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.eq	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	ns/op	3256.5	3274	0.5373867649316688	0.41774891774891776	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	calls/batch	613.5	611	-0.4074979625101838	0.854978354978355	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	B/op	4908	4888	-0.4074979625101838	0.854978354978355	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	allocs/op	613.5	611	-0.4074979625101838	0.854978354978355	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ne	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	ns/op	2100.5	2097.5	-0.14282313734824692	0.3939393939393939	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	calls/batch	953	951.5	-0.15739769150052707	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	B/op	7624	7612	-0.15739769150052707	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	allocs/op	953	951.5	-0.15739769150052707	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	ns/op	5358	5369.5	0.21463232549459033	0.6991341991341992	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	calls/batch	374	371	-0.8021390374331583	0.6601731601731602	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	B/op	2992	2968	-0.8021390374331583	0.6601731601731602	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	allocs/op	374	371	-0.8021390374331583	0.6601731601731602	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	ns/op	1642.5	1634.5	-0.4870624048706196	0.3246753246753247	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	calls/batch	1224	1226.5	0.20424836601307117	0.5692640692640693	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	B/op	9792	9812	0.20424836601307117	0.5692640692640693	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	allocs/op	1224	1226.5	0.20424836601307117	0.5692640692640693	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	ns/op	4918.5	4882	-0.742096167530748	0.06060606060606061	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	calls/batch	407.5	411	0.8588957055214674	0.11038961038961038	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	B/op	3260	3288	0.8588957055214674	0.11038961038961038	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	allocs/op	407.5	411	0.8588957055214674	0.11038961038961038	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	ns/op	3757.5	3724	-0.8915502328675995	0.45670995670995673	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	calls/batch	535	537	0.37383177570093906	0.10822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	B/op	4280	4296	0.37383177570093906	0.10822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	allocs/op	535	537	0.37383177570093906	0.10822510822510822	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	ns/op	3718	3770	1.3986013986013957	0.6991341991341992	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	calls/batch	523	535.5	2.390057361376674	0.6753246753246753	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	B/op	4184	4284	2.390057361376674	0.6753246753246753	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	allocs/op	523	535.5	2.390057361376674	0.6753246753246753	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.le_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	ns/op	3289	3268.5	-0.6232897537245319	0.329004329004329	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	calls/batch	613	610	-0.4893964110929905	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	B/op	4904	4880	-0.4893964110929905	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	allocs/op	613	610	-0.4893964110929905	0.48484848484848486	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	ns/op	3260	3267	0.21472392638037796	0.7316017316017316	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	calls/batch	614.5	615.5	0.16273393002441683	0.6103896103896104	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	B/op	4916	4924	0.16273393002441683	0.6103896103896104	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	allocs/op	614.5	615.5	0.16273393002441683	0.6103896103896104	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	ns/op	2117.5	2121	0.16528925619834212	0.45670995670995673	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	calls/batch	955.5	953.5	-0.2093144950287784	0.6255411255411255	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	B/op	7644	7628	-0.2093144950287784	0.6255411255411255	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	allocs/op	955.5	953.5	-0.2093144950287784	0.6255411255411255	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.abs	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	ns/op	1288	1288.5	0.038819875776408	0.5844155844155844	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	calls/batch	1559.5	1568	0.5450464892593709	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	B/op	12476	12544	0.5450464892593709	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	allocs/op	1559.5	1568	0.5450464892593709	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.neg	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	ns/op	1650.5	1634.5	-0.9694032111481343	0.14285714285714285	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	calls/batch	1187.5	1210	1.8947368421052602	0.29004329004329005	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	B/op	9500	9680	1.8947368421052602	0.29004329004329005	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	allocs/op	1187.5	1210	1.8947368421052602	0.29004329004329005	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	ns/op	3313	3278	-1.0564443102927812	0.9696969696969697	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	calls/batch	614.5	614	-0.08136696501220841	0.9978354978354979	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	B/op	4916	4912	-0.08136696501220841	0.9978354978354979	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	allocs/op	614.5	614	-0.08136696501220841	0.9978354978354979	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	ns/op	1639.5	1674.5	2.1347971942665467	0.14285714285714285	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	calls/batch	1221	1218.5	-0.20475020475020367	0.670995670995671	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	B/op	9768	9748	-0.20475020475020367	0.670995670995671	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	allocs/op	1221	1218.5	-0.20475020475020367	0.670995670995671	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	ns/op	3261	3258.5	-0.07666360012266171	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	calls/batch	610	612.5	0.4098360655737654	0.8138528138528138	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	B/op	4880	4900	0.4098360655737654	0.8138528138528138	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	allocs/op	610	612.5	0.4098360655737654	0.8138528138528138	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	ns/op	2168	2182.5	0.6688191881918826	0.8181818181818182	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	calls/batch	931	933.5	0.26852846401719255	0.9848484848484849	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	B/op	7448	7468	0.26852846401719255	0.9848484848484849	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	allocs/op	931	933.5	0.26852846401719255	0.9848484848484849	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	B/call	8	8	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shl	allocs/call	1	1	0	1	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	ns/op	16390	16355	-0.2135448444173238	0.5887445887445888	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	calls/batch	122	121.5	-0.4098360655737654	0.7012987012987013	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	B/op	976	972	-0.4098360655737654	0.7012987012987013	6	6	paired
signals	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	allocs/op	122	121.5	-0.4098360655737654	0.7012987012987013	6	6	paired
