run,bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,prior_median,after_vs_prior_percent,p_vs_prior,benchtime,note
resource-signals-fixed,signals,BenchmarkCompileFull/spectralnorm,ns/op,441011.5,389600,-11.657632510716843,0.09307359307359307,6,6,421490,-7.566015801086623,0.06493506493506493,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/spectralnorm,code-B,2165,2165,0,1,6,6,2165,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/spectralnorm,B/op,78504,78584,0.10190563538163833,0.0021645021645021645,6,6,78584,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/spectralnorm,allocs/op,159,161,1.2578616352201255,0.0021645021645021645,6,6,161,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sha256,ns/op,396528.5,397089,0.14135175655722865,0.5887445887445888,6,6,418249,-5.05918723057317,0.13203463203463203,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sha256,code-B,2387,2387,0,1,6,6,2387,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sha256,B/op,80992,81072,0.09877518767285043,0.0021645021645021645,6,6,81072,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sha256,allocs/op,165,167,1.21212121212122,0.0021645021645021645,6,6,167,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/quicksort,ns/op,403376,380863.5,-5.581021181230417,0.06493506493506493,6,6,391759,-2.781174140223963,0.3939393939393939,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/quicksort,code-B,1735,1735,0,1,6,6,1735,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/quicksort,B/op,51184,51264,0.15629884338856925,0.0021645021645021645,6,6,51264,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/quicksort,allocs/op,186,188,1.0752688172043001,0.0021645021645021645,6,6,188,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/matmul,ns/op,402243.5,381845.5,-5.071057705096537,0.13203463203463203,6,6,381199.5,0.16946507012731704,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/matmul,code-B,1758,1758,0,1,6,6,1758,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/matmul,B/op,79176,79256,0.10104071940992831,0.0021645021645021645,6,6,79256,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/matmul,allocs/op,159,161,1.2578616352201255,0.0021645021645021645,6,6,161,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,ns/op,595667,672179.5,12.84484451883352,0.06493506493506493,6,6,630356.5,6.6348169646858635,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,B/op,300992,303416,0.8053370189240905,0.0021645021645021645,6,6,302680,0.2431610942249307,0.6666666666666666,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,allocs/op,201.5,202.5,0.496277915632759,0.13203463203463203,6,6,201.5,0.496277915632759,0.5844155844155844,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,ns/op,805199,675921.5,-16.055347808429964,0.17965367965367965,6,6,751674,-10.077839595356497,0.48484848484848486,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,B/op,171656,174264,1.5193177051777917,0.0021645021645021645,6,6,174264,0,0.5454545454545454,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,allocs/op,128,131,2.34375,0.0021645021645021645,6,6,131,0,0.5454545454545454,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_call,ns/op,315110.5,341189,8.275985725642276,0.6991341991341992,6,6,352079,-3.0930558198586144,0.06493506493506493,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_call,code-B,1911,1911,0,1,6,6,1911,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_call,B/op,46608,46696,0.1888087881908751,0.0021645021645021645,6,6,46696,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_call,allocs/op,165,167,1.21212121212122,0.0021645021645021645,6,6,167,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/crc32,ns/op,358902.5,335428.5,-6.540494981227496,0.5887445887445888,6,6,360195.5,-6.875988178641879,0.48484848484848486,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/crc32,code-B,962,962,0,1,6,6,962,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/crc32,B/op,45680,45744,0.14010507880910517,0.0021645021645021645,6,6,45744,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/crc32,allocs/op,145,147,1.379310344827589,0.0021645021645021645,6,6,147,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_bulk_mem,ns/op,347531,291992,-15.981020398180302,0.06493506493506493,6,6,347111,-15.879358476107065,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_bulk_mem,code-B,3749,3749,0,1,6,6,3749,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_bulk_mem,B/op,30544,30272,-0.8905185961236239,0.0021645021645021645,6,6,30272,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_bulk_mem,allocs/op,121,123,1.6528925619834656,0.0021645021645021645,6,6,123,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/sqlite3/p4,ns/op,26047719.5,15317494.5,-41.19448921430531,0.0021645021645021645,6,6,15139742,1.1740787920956564,0.6991341991341992,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/sqlite3/p4,code-B,3634105,3634105,0,1,6,6,3634105,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/sqlite3/p4,B/op,14111292,13938484,-1.2246079239236263,0.3939393939393939,6,6,14089508,-1.0718898062302862,0.9372294372294372,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileWorkers/sqlite3/p4,allocs/op,3570.5,3609,1.0782803528917473,0.015151515151515152,6,6,3620,-0.3038674033149169,0.5043290043290043,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sieve,ns/op,297677.5,287253.5,-3.501776251144273,0.45670995670995673,6,6,299707,-4.155224936354507,0.1645021645021645,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sieve,code-B,260,260,0,1,6,6,260,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sieve,B/op,33536,30272,-9.732824427480914,0.0021645021645021645,6,6,30272,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/sieve,allocs/op,104,106,1.9230769230769162,0.0021645021645021645,6,6,106,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_var,ns/op,325039,317545,-2.3055694855078968,0.6991341991341992,6,6,316213,0.42123505358728774,0.8181818181818182,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_var,code-B,546,546,0,1,6,6,546,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_var,B/op,39968,39280,-1.7213771016813428,0.0021645021645021645,6,6,39280,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/isa_var,allocs/op,109,111,1.83486238532109,0.0021645021645021645,6,6,111,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/linked_list,ns/op,283446,291801.5,2.947827804943448,0.9372294372294372,6,6,307907.5,-5.230791715044292,0.09307359307359307,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/linked_list,code-B,199,199,0,1,6,6,199,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/linked_list,B/op,29888,28032,-6.209850107066384,0.0021645021645021645,6,6,28032,0,1,1x,single-operation memory check; not a timing claim
resource-signals-fixed,signals,BenchmarkCompileFull/linked_list,allocs/op,103,105,1.9417475728155331,0.0021645021645021645,6,6,105,0,1,1x,single-operation memory check; not a timing claim
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p2,ns/op,1319904,829116.5,-37.18357547215555,7.39602301050679e-7,12,12,821672,0.9060184599207544,0.10053044277031355,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p2,code-B,55821,55821,0,1,12,12,55821,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p2,B/op,511510,516971.5,1.0677210611718335,7.39602301050679e-7,12,12,516971,0.00009671722398518767,0.6294518511505993,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p2,allocs/op,536,559,4.291044776119413,7.39602301050679e-7,12,12,559,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/auto,ns/op,1139435.5,640794.5,-43.76210851777043,7.39602301050679e-7,12,12,653225,-1.9029430900531996,0.10053044277031355,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/auto,code-B,55821,55821,0,1,12,12,55821,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/auto,B/op,632771.5,640207.5,1.1751477429056134,7.39602301050679e-7,12,12,640158.5,0.007654354351305237,0.551167166391288,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/auto,allocs/op,679,720,6.038291605301915,7.39602301050679e-7,12,12,720,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,ns/op,83328,75185.5,-9.771625384024574,7.39602301050679e-7,12,12,77026,-2.389452912003742,0.05965706120504882,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,B/op,158886,161381,1.5703082713391936,7.39602301050679e-7,12,12,161382,-0.0006196477921993626,0.05656996120046329,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,84,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p4,ns/op,1147716,651700,-43.21766011800828,7.39602301050679e-7,12,12,665151.5,-2.0223212305767957,0.551167166391288,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p4,code-B,55821,55821,0,1,12,12,55821,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p4,B/op,632722.5,639477.5,1.0676086277949581,7.39602301050679e-7,12,12,639611.5,-0.020950217436677132,0.7440140287764463,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p4,allocs/op,678,720,6.194690265486735,7.39602301050679e-7,12,12,720,0,0.6900948022229487,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p8,ns/op,1164528.5,597658.5,-48.678070137398954,7.39602301050679e-7,12,12,607269.5,-1.5826581114315785,0.34735791869995664,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p8,code-B,55821,55821,0,1,12,12,55821,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p8,B/op,832098,843652.5,1.3885984583546618,7.39602301050679e-7,12,12,843677.5,-0.0029632175801763694,0.8428359902313328,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,912,978,7.236842105263164,7.39602301050679e-7,12,12,978,0,0.3167701863354037,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p4,ns/op,508566,344163,-32.32677764537936,7.39602301050679e-7,12,12,338114.5,1.7888910413484282,0.3185851703821821,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p4,code-B,57470,57470,0,1,12,12,57470,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p4,B/op,551465.5,557812,1.150842618441228,7.39602301050679e-7,12,12,557809.5,0.00044818168210003506,0.5137225810936943,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p4,allocs/op,403,442,9.677419354838701,7.39602301050679e-7,12,12,442,0,0.39143895544487817,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p8,ns/op,507736.5,334798,-34.060679112098505,7.39602301050679e-7,12,12,331446.5,1.0111737490062556,0.1978081146206062,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p8,code-B,57470,57470,0,1,12,12,57470,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p8,B/op,749223,758436.5,1.2297406780090947,7.39602301050679e-7,12,12,758458.5,-0.0029006201394010667,0.7552848282421576,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileWorkers/json-as/p8,allocs/op,629,691,9.856915739268679,7.39602301050679e-7,12,12,691,0,0.7639966037462336,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFull/many_funcs,ns/op,436888,400726,-8.277178590393873,7.39602301050679e-7,12,12,411847,-2.7002746165444957,0.000495533541703955,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFull/many_funcs,code-B,7817,7817,0,1,12,12,7817,0,1,500ms,warm resource diagnostic; separate from full suite
resource-signals-warm,signals,BenchmarkCompileFull/many_funcs,B/op,159042,161536,1.5681392336615474,7.39602301050679e-7,12,12,161537,-0.0006190532200078813,0.37938195873315,500ms,warm resource diagnostic; separate from full suite
