goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
CompileMultiModuleThroughput/many_funcs/p1-8                                                  82.57µ ±   6%            74.16µ ±   4%  -10.19% (p=0.002 n=6)
CompileMultiModuleThroughput/many_funcs/auto-8                                                90.82µ ±   8%            81.24µ ±   8%  -10.55% (p=0.002 n=6)
CompileMultiModuleThroughput/json-as/p1-8                                                     300.6µ ±  12%            222.3µ ±   6%  -26.06% (p=0.002 n=6)
CompileMultiModuleThroughput/json-as/auto-8                                                   322.7µ ±  23%            233.9µ ±   8%  -27.54% (p=0.002 n=6)
CompileMultiModuleThroughput/esbuild/p1-8                                                     744.1m ±  11%            492.2m ±   1%  -33.85% (p=0.002 n=6)
CompileMultiModuleThroughput/esbuild/auto-8                                                   419.9m ±   4%            202.1m ±   3%  -51.87% (p=0.002 n=6)
CompileWorkers/tiny/p1-8                                                                      11.30µ ±  41%            11.78µ ±  41%        ~ (p=0.699 n=6)
CompileWorkers/tiny/p2-8                                                                      23.23µ ±  40%            23.25µ ±  44%        ~ (p=0.937 n=6)
CompileWorkers/tiny/p4-8                                                                      23.55µ ±  39%            24.31µ ±  46%        ~ (p=0.818 n=6)
CompileWorkers/tiny/p8-8                                                                      25.00µ ±  47%            26.78µ ±  51%        ~ (p=0.589 n=6)
CompileWorkers/fib_rec/p1-8                                                                   17.52µ ±  52%            17.38µ ±  52%        ~ (p=1.000 n=6)
CompileWorkers/fib_rec/p2-8                                                                   16.71µ ±  50%            16.29µ ±  42%        ~ (p=0.818 n=6)
CompileWorkers/fib_rec/p4-8                                                                   15.91µ ±  49%            16.80µ ±  46%        ~ (p=0.485 n=6)
CompileWorkers/fib_rec/p8-8                                                                   16.15µ ±  47%            16.47µ ±  37%        ~ (p=0.589 n=6)
CompileWorkers/many_funcs/p1-8                                                                406.0µ ±  17%            357.1µ ±  28%        ~ (p=0.180 n=6)
CompileWorkers/many_funcs/p2-8                                                                331.6µ ±  53%            310.3µ ±  54%        ~ (p=0.699 n=6)
CompileWorkers/many_funcs/p4-8                                                                292.2µ ±  33%            272.6µ ±  27%        ~ (p=0.394 n=6)
CompileWorkers/many_funcs/p8-8                                                                298.4µ ±  48%            279.1µ ±  43%        ~ (p=0.818 n=6)
CompileWorkers/json-as/p1-8                                                                   1.273m ±  21%            1.084m ±  45%        ~ (p=0.180 n=6)
CompileWorkers/json-as/p2-8                                                                  1037.4µ ±  68%            741.1µ ±  26%  -28.56% (p=0.004 n=6)
CompileWorkers/json-as/p4-8                                                                   949.2µ ±  44%            621.0µ ±  28%  -34.58% (p=0.026 n=6)
CompileWorkers/json-as/p8-8                                                                   936.0µ ±  45%            572.7µ ±  74%        ~ (p=0.065 n=6)
CompileWorkers/blake-as/p1-8                                                                  379.6µ ±  29%            272.6µ ±  24%  -28.18% (p=0.041 n=6)
CompileWorkers/blake-as/p2-8                                                                  325.9µ ±  41%            250.5µ ±  73%        ~ (p=0.310 n=6)
CompileWorkers/blake-as/p4-8                                                                  329.0µ ±  43%            261.2µ ±  34%        ~ (p=0.310 n=6)
CompileWorkers/blake-as/p8-8                                                                  367.5µ ±  33%            296.1µ ±  35%        ~ (p=0.093 n=6)
CompileWorkers/lua/p1-8                                                                       20.63m ±  42%            17.49m ±  17%  -15.22% (p=0.026 n=6)
CompileWorkers/lua/p2-8                                                                      13.455m ±  65%            9.984m ±  23%  -25.80% (p=0.009 n=6)
CompileWorkers/lua/p4-8                                                                      10.546m ±  49%            6.588m ±  23%  -37.54% (p=0.002 n=6)
CompileWorkers/lua/p8-8                                                                       9.496m ±  54%            5.359m ±  54%  -43.56% (p=0.004 n=6)
CompileWorkers/sqlite3/p1-8                                                                   79.19m ±  45%            69.63m ±  49%  -12.08% (p=0.041 n=6)
CompileWorkers/sqlite3/p2-8                                                                   51.95m ±  27%            39.73m ±  20%  -23.53% (p=0.009 n=6)
CompileWorkers/sqlite3/p4-8                                                                   43.16m ±  28%            26.34m ±  30%  -38.97% (p=0.002 n=6)
CompileWorkers/sqlite3/p8-8                                                                   36.35m ±  42%            16.64m ±  41%  -54.24% (p=0.004 n=6)
CompileWorkers/ruby/p1-8                                                                      904.5m ±  18%            658.0m ±  18%  -27.26% (p=0.004 n=6)
CompileWorkers/ruby/p2-8                                                                      593.2m ±  21%            394.2m ±  24%  -33.56% (p=0.004 n=6)
CompileWorkers/ruby/p4-8                                                                      534.6m ±  41%            253.4m ±  31%  -52.60% (p=0.004 n=6)
CompileWorkers/ruby/p8-8                                                                      398.6m ±  38%            208.5m ±  43%  -47.69% (p=0.002 n=6)
CompileWorkers/esbuild/p1-8                                                                   584.6m ±  25%            461.1m ±  36%        ~ (p=0.093 n=6)
CompileWorkers/esbuild/p2-8                                                                   379.8m ±  28%            275.8m ±  30%  -27.37% (p=0.026 n=6)
CompileWorkers/esbuild/p4-8                                                                   302.8m ±  35%            168.6m ±  36%  -44.31% (p=0.004 n=6)
CompileWorkers/esbuild/p8-8                                                                   272.5m ±  41%            127.8m ±  36%  -53.09% (p=0.004 n=6)
Compile_wago-8                                                                                11.78µ ±  19%            10.52µ ±   6%  -10.68% (p=0.002 n=6)
Compile_wazero-8                                                                              79.15µ ±  15%            77.47µ ±  18%        ~ (p=0.818 n=6)
Decode/tiny-8                                                                                 1.126µ ±  25%            1.060µ ±  19%        ~ (p=0.589 n=6)
Decode/fib_iter-8                                                                            1122.5n ±  26%            991.5n ±  34%        ~ (p=0.240 n=6)
Decode/fib_rec-8                                                                              975.6n ±  26%            887.1n ±  22%        ~ (p=0.394 n=6)
Decode/arith-8                                                                                1.098µ ±  31%            1.042µ ±  53%        ~ (p=0.818 n=6)
Decode/float-8                                                                                971.7n ±  28%            949.2n ±  19%        ~ (p=0.589 n=6)
